groupSize,operationCnt,role,ID,operation,time(ms),encTimes,appendMsg
128,0,recipient,0,update,1.1891,null,null
128,0,recipient,1,update,1.0794,null,null
128,0,recipient,2,update,1.1298,null,null
128,0,recipient,3,update,1.1812,null,null
128,0,recipient,4,update,0.9841,null,null
128,0,recipient,5,update,1.0392,null,null
128,0,recipient,6,update,1.1175,null,null
128,0,recipient,7,update,1.1676,null,null
128,0,recipient,8,update,1.2688,null,null
128,0,recipient,9,update,1.3499,null,null
128,0,recipient,10,update,0.9977,null,null
128,0,recipient,11,update,0.9801,null,null
128,0,recipient,12,update,1.0079,null,null
128,0,recipient,13,update,1.2262,null,null
128,0,recipient,14,update,1.3558,null,null
128,0,recipient,15,update,1.0608,null,null
128,0,recipient,16,update,1.0219,null,null
128,0,recipient,17,update,1.0249,null,null
128,0,recipient,18,update,1.02,null,null
128,0,recipient,19,update,0.9835,null,null
128,0,recipient,20,update,1.1445,null,null
128,0,recipient,21,update,1.4062,null,null
128,0,recipient,22,update,1.1576,null,null
128,0,recipient,23,update,1.1581,null,null
128,0,recipient,24,update,1.0886,null,null
128,0,recipient,25,update,1.109,null,null
128,0,recipient,26,update,1.168,null,null
128,0,recipient,27,update,1.1916,null,null
128,0,recipient,28,update,1.1611,null,null
128,0,recipient,29,update,1.1686,null,null
128,0,recipient,30,update,1.1223,null,null
128,0,recipient,31,update,1.0423,null,null
128,0,recipient,32,update,0.9987,null,null
128,0,recipient,33,update,1.2582,null,null
128,0,recipient,34,update,2.054,null,null
128,0,recipient,35,update,1.2442,null,null
128,0,recipient,36,update,1.2006,null,null
128,0,recipient,37,update,1.0868,null,null
128,0,recipient,38,update,1.009,null,null
128,0,recipient,39,update,1.0018,null,null
128,0,recipient,40,update,1.1557,null,null
128,0,recipient,41,update,1.1393,null,null
128,0,recipient,42,update,1.2529,null,null
128,0,recipient,43,update,1.162,null,null
128,0,recipient,44,update,1.0258,null,null
128,0,recipient,45,update,1.021,null,null
128,0,recipient,46,update,1.2018,null,null
128,0,recipient,47,update,1.1729,null,null
128,0,recipient,48,update,1.0993,null,null
128,0,recipient,49,update,1.3139,null,null
128,0,recipient,50,update,1.141,null,null
128,0,recipient,51,update,0.9971,null,null
128,0,recipient,52,update,1.0106,null,null
128,0,recipient,53,update,1.1529,null,null
128,0,recipient,54,update,1.1343,null,null
128,0,recipient,55,update,1.1185,null,null
128,0,recipient,56,update,1.2552,null,null
128,0,recipient,57,update,1.1549,null,null
128,0,recipient,58,update,1.0638,null,null
128,0,recipient,59,update,1.1227,null,null
128,0,recipient,60,update,1.3033,null,null
128,0,recipient,61,update,1.3284,null,null
128,0,recipient,62,update,1.2867,null,null
128,0,recipient,63,update,1.1891,null,null
128,0,recipient,64,update,1.5748,null,null
128,0,recipient,65,update,1.5184,null,null
128,0,recipient,66,update,1.7936,null,null
128,0,recipient,67,update,1.7941,null,null
128,0,recipient,68,update,1.8274,null,null
128,0,recipient,69,update,1.6989,null,null
128,0,recipient,70,update,1.7401,null,null
128,0,recipient,71,update,1.5081,null,null
128,0,recipient,72,update,1.4744,null,null
128,0,recipient,73,update,1.7335,null,null
128,0,recipient,74,update,1.7079,null,null
128,0,recipient,75,update,1.6734,null,null
128,0,recipient,76,update,1.9196,null,null
128,0,recipient,77,update,2.4857,null,null
128,0,recipient,78,update,1.4978,null,null
128,0,recipient,79,update,1.5151,null,null
128,0,recipient,80,update,1.7345,null,null
128,0,recipient,81,update,1.845,null,null
128,0,recipient,82,update,1.5961,null,null
128,0,recipient,83,update,1.9602,null,null
128,0,recipient,84,update,1.6079,null,null
128,0,recipient,85,update,1.4431,null,null
128,0,recipient,86,update,1.7037,null,null
128,0,recipient,87,update,2.1916,null,null
128,0,recipient,88,update,1.6865,null,null
128,0,recipient,89,update,1.6908,null,null
128,0,recipient,90,update,5.1751,null,null
128,0,recipient,91,update,1.5889,null,null
128,0,recipient,92,update,1.8214,null,null
128,0,recipient,93,update,1.8453,null,null
128,0,recipient,94,update,1.7575,null,null
128,0,recipient,95,update,1.7332,null,null
128,0,recipient,96,update,2.3007,null,null
128,0,recipient,97,update,2.0904,null,null
128,0,recipient,98,update,40.3441,null,null
128,0,recipient,99,update,2.0068,null,null
128,0,recipient,100,update,2.3784,null,null
128,0,recipient,101,update,2.3577,null,null
128,0,recipient,102,update,2.4891,null,null
128,0,recipient,103,update,7.1016,null,null
128,0,recipient,104,update,2.0337,null,null
128,0,recipient,105,update,1.9524,null,null
128,0,recipient,106,update,2.2901,null,null
128,0,recipient,107,update,2.4278,null,null
128,0,recipient,108,update,2.1537,null,null
128,0,recipient,109,update,2.5051,null,null
128,0,recipient,110,update,2.2836,null,null
128,0,recipient,111,update,2.0035,null,null
128,0,recipient,112,update,2.7197,null,null
128,0,recipient,113,update,2.9598,null,null
128,0,recipient,114,update,2.8816,null,null
128,0,recipient,115,update,3.2288,null,null
128,0,recipient,116,update,3.0613,null,null
128,0,recipient,117,update,2.8175,null,null
128,0,recipient,118,update,4.8737,null,null
128,0,recipient,119,update,2.4659,null,null
128,0,recipient,120,update,4.4659,null,null
128,0,sender,121,update,489.8694,64,null
128,0,recipient,122,update,4.1081,null,null
128,0,recipient,123,update,4.2325,null,null
128,0,recipient,124,update,3.1289,null,null
128,0,recipient,125,update,198.0264,null,null
128,0,recipient,126,update,3.2848,null,null
128,0,recipient,127,update,3.3566,null,null
128,1,recipient,0,update,1.3075,null,null
128,1,recipient,1,update,1.0442,null,null
128,1,recipient,2,update,1.1672,null,null
128,1,recipient,3,update,2.0103,null,null
128,1,recipient,4,update,1.0425,null,null
128,1,recipient,5,update,1.0066,null,null
128,1,recipient,6,update,1.1885,null,null
128,1,recipient,7,update,1.1457,null,null
128,1,recipient,8,update,1.108,null,null
128,1,recipient,9,update,1.4102,null,null
128,1,recipient,10,update,1.2428,null,null
128,1,recipient,11,update,0.9949,null,null
128,1,recipient,12,update,1.0278,null,null
128,1,recipient,13,update,1.1156,null,null
128,1,recipient,14,update,1.1997,null,null
128,1,recipient,15,update,1.1525,null,null
128,1,recipient,16,update,1.2666,null,null
128,1,recipient,17,update,1.049,null,null
128,1,recipient,18,update,1.0695,null,null
128,1,recipient,19,update,1.0923,null,null
128,1,recipient,20,update,1.2376,null,null
128,1,recipient,21,update,1.2014,null,null
128,1,recipient,22,update,1.1498,null,null
128,1,recipient,23,update,1.0958,null,null
128,1,recipient,24,update,0.9988,null,null
128,1,recipient,25,update,0.9971,null,null
128,1,recipient,26,update,6.6076,null,null
128,1,recipient,27,update,1.1869,null,null
128,1,recipient,28,update,1.1906,null,null
128,1,recipient,29,update,1.1675,null,null
128,1,recipient,30,update,1.2056,null,null
128,1,recipient,31,update,1.008,null,null
128,1,recipient,32,update,1.0494,null,null
128,1,recipient,33,update,1.2723,null,null
128,1,recipient,34,update,1.2424,null,null
128,1,recipient,35,update,1.1041,null,null
128,1,recipient,36,update,1.206,null,null
128,1,recipient,37,update,1.1896,null,null
128,1,recipient,38,update,1.0634,null,null
128,1,recipient,39,update,1.013,null,null
128,1,recipient,40,update,1.1579,null,null
128,1,recipient,41,update,1.2165,null,null
128,1,recipient,42,update,0.8985,null,null
128,1,recipient,43,update,1.1413,null,null
128,1,recipient,44,update,1.011,null,null
128,1,recipient,45,update,1.0104,null,null
128,1,recipient,46,update,1.1395,null,null
128,1,recipient,47,update,1.1921,null,null
128,1,recipient,48,update,1.2424,null,null
128,1,recipient,49,update,1.2063,null,null
128,1,recipient,50,update,1.1233,null,null
128,1,recipient,51,update,0.9973,null,null
128,1,recipient,52,update,0.999,null,null
128,1,recipient,53,update,1.1012,null,null
128,1,recipient,54,update,0.966,null,null
128,1,recipient,55,update,1.1433,null,null
128,1,recipient,56,update,1.0914,null,null
128,1,recipient,57,update,1.1874,null,null
128,1,recipient,58,update,1.0604,null,null
128,1,recipient,59,update,1.0101,null,null
128,1,recipient,60,update,1.1435,null,null
128,1,recipient,61,update,1.2574,null,null
128,1,recipient,62,update,1.2201,null,null
128,1,recipient,63,update,1.0755,null,null
128,1,recipient,64,update,1.4975,null,null
128,1,recipient,65,update,1.5174,null,null
128,1,recipient,66,update,1.7486,null,null
128,1,recipient,67,update,1.7163,null,null
128,1,recipient,68,update,1.674,null,null
128,1,recipient,69,update,1.8147,null,null
128,1,recipient,70,update,1.9142,null,null
128,1,recipient,71,update,1.5115,null,null
128,1,recipient,72,update,1.5227,null,null
128,1,recipient,73,update,1.741,null,null
128,1,recipient,74,update,1.8226,null,null
128,1,recipient,75,update,1.7438,null,null
128,1,recipient,76,update,1.7373,null,null
128,1,recipient,77,update,1.7713,null,null
128,1,recipient,78,update,1.53,null,null
