groupSize,operationCnt,role,ID,operation,time(ms),encTimes,appendMsg
64,0,recipient,0,add,0.0047,null,63
64,0,recipient,1,add,0.0052,null,63
64,0,recipient,2,add,0.0043,null,63
64,0,recipient,3,add,0.006,null,63
64,0,recipient,4,add,0.0053,null,63
64,0,recipient,5,add,0.004,null,63
64,0,recipient,6,add,0.0038,null,63
64,0,recipient,7,add,0.0249,null,63
64,0,recipient,8,add,0.0108,null,63
64,0,recipient,9,add,0.0099,null,63
64,0,recipient,10,add,0.0047,null,63
64,0,recipient,11,add,0.0054,null,63
64,0,recipient,12,add,0.0033,null,63
64,0,recipient,13,add,0.0039,null,63
64,0,recipient,14,add,0.008,null,63
64,0,recipient,15,add,0.016,null,63
64,0,recipient,16,add,0.005,null,63
64,0,recipient,17,add,0.0054,null,63
64,0,recipient,18,add,0.0045,null,63
64,0,recipient,19,add,0.0024,null,63
64,0,recipient,20,add,27.1162,null,63
64,0,recipient,21,add,0.0044,null,63
64,0,recipient,22,add,0.0049,null,63
64,0,recipient,23,add,0.0056,null,63
64,0,recipient,24,add,0.0222,null,63
64,0,recipient,25,add,0.0034,null,63
64,0,recipient,26,add,0.0039,null,63
64,0,recipient,27,add,0.0036,null,63
64,0,recipient,28,add,0.0053,null,63
64,0,recipient,29,add,0.0133,null,63
64,0,recipient,30,add,0.0035,null,63
64,0,recipient,31,add,0.0048,null,63
64,0,recipient,32,add,0.0044,null,63
64,0,recipient,33,add,0.0043,null,63
64,0,recipient,34,add,0.0047,null,63
64,0,recipient,35,add,0.0051,null,63
64,0,recipient,36,add,0.0022,null,63
64,0,recipient,37,add,0.005,null,63
64,0,recipient,38,add,0.0051,null,63
64,0,recipient,39,add,0.0167,null,63
64,0,recipient,40,add,0.0054,null,63
64,0,sender,41,add,0.0124,1,63
64,0,recipient,42,add,0.0059,null,63
64,0,recipient,43,add,0.0051,null,63
64,0,recipient,44,add,0.0052,null,63
64,0,recipient,45,add,0.0033,null,63
64,0,recipient,46,add,0.0043,null,63
64,0,recipient,47,add,0.0033,null,63
64,0,recipient,48,add,0.0102,null,63
64,0,recipient,49,add,0.0056,null,63
64,0,recipient,50,add,0.0168,null,63
64,0,recipient,51,add,0.0035,null,63
64,0,recipient,52,add,0.0039,null,63
64,0,recipient,53,add,0.0049,null,63
64,0,recipient,54,add,0.0045,null,63
64,0,recipient,55,add,0.0045,null,63
64,0,recipient,56,add,0.0034,null,63
64,0,recipient,57,add,0.0107,null,63
64,0,recipient,58,add,0.0044,null,63
64,0,recipient,59,add,0.0048,null,63
64,0,recipient,60,add,0.0039,null,63
64,0,recipient,61,add,0.0056,null,63
64,0,recipient,62,add,0.0038,null,63
64,0,recipient,63,add,1.7114,null,63
64,1,recipient,0,add,0.0096,null,63
64,1,recipient,1,add,0.0078,null,63
64,1,recipient,2,add,0.0052,null,63
64,1,recipient,3,add,0.0036,null,63
64,1,recipient,4,add,0.0026,null,63
64,1,recipient,5,add,0.003,null,63
64,1,recipient,6,add,0.0033,null,63
64,1,recipient,7,add,0.0048,null,63
64,1,recipient,8,add,0.005,null,63
64,1,recipient,9,add,0.0064,null,63
64,1,recipient,10,add,0.0055,null,63
64,1,recipient,11,add,0.0041,null,63
64,1,recipient,12,add,0.0037,null,63
64,1,recipient,13,add,0.002,null,63
64,1,recipient,14,add,0.0028,null,63
64,1,recipient,15,add,0.0026,null,63
64,1,recipient,16,add,0.0035,null,63
64,1,recipient,17,add,0.0026,null,63
64,1,recipient,18,add,0.0038,null,63
64,1,recipient,19,add,0.0042,null,63
64,1,recipient,20,add,0.0046,null,63
64,1,recipient,21,add,0.0071,null,63
64,1,recipient,22,add,0.0041,null,63
64,1,recipient,23,add,0.0031,null,63
64,1,recipient,24,add,0.004,null,63
64,1,recipient,25,add,0.0038,null,63
64,1,recipient,26,add,0.0048,null,63
64,1,recipient,27,add,0.0035,null,63
64,1,recipient,28,add,0.0038,null,63
64,1,recipient,29,add,0.0057,null,63
64,1,recipient,30,add,0.0044,null,63
64,1,recipient,31,add,0.0043,null,63
64,1,recipient,32,add,0.0346,null,63
64,1,recipient,33,add,0.0041,null,63
64,1,recipient,34,add,0.0035,null,63
64,1,recipient,35,add,0.0028,null,63
64,1,recipient,36,add,0.0035,null,63
64,1,recipient,37,add,0.0029,null,63
64,1,recipient,38,add,0.0042,null,63
64,1,recipient,39,add,0.0022,null,63
64,1,recipient,40,add,0.0038,null,63
64,1,recipient,41,add,0.0086,null,63
64,1,recipient,42,add,0.0041,null,63
64,1,recipient,43,add,0.0021,null,63
64,1,recipient,44,add,0.0043,null,63
64,1,recipient,45,add,0.0055,null,63
64,1,recipient,46,add,0.0036,null,63
64,1,recipient,47,add,2.6797,null,63
64,1,recipient,48,add,0.0054,null,63
64,1,recipient,49,add,0.0028,null,63
64,1,recipient,50,add,0.0047,null,63
64,1,recipient,51,add,0.0036,null,63
64,1,recipient,52,add,0.0027,null,63
64,1,recipient,53,add,0.003,null,63
64,1,recipient,54,add,0.0054,null,63
64,1,sender,55,add,0.0036,1,63
64,1,recipient,56,add,0.0039,null,63
64,1,recipient,57,add,0.0026,null,63
64,1,recipient,58,add,0.0045,null,63
64,1,recipient,59,add,0.0064,null,63
64,1,recipient,60,add,0.0057,null,63
64,1,recipient,61,add,0.0044,null,63
64,1,recipient,62,add,0.003,null,63
64,1,recipient,63,add,1.2323,null,63
64,2,recipient,0,add,0.0055,null,63
64,2,recipient,1,add,0.0116,null,63
64,2,recipient,2,add,0.0037,null,63
64,2,recipient,3,add,0.0034,null,63
64,2,recipient,4,add,0.004,null,63
64,2,recipient,5,add,0.0043,null,63
64,2,recipient,6,add,0.0081,null,63
64,2,recipient,7,add,0.005,null,63
64,2,recipient,8,add,0.0041,null,63
64,2,recipient,9,add,0.0041,null,63
64,2,recipient,10,add,0.0038,null,63
64,2,recipient,11,add,0.0042,null,63
64,2,recipient,12,add,0.0031,null,63
64,2,recipient,13,add,0.0042,null,63
64,2,recipient,14,add,0.0034,null,63
64,2,recipient,15,add,0.0051,null,63
64,2,recipient,16,add,0.0039,null,63
64,2,recipient,17,add,0.0135,null,63
64,2,recipient,18,add,0.0072,null,63
64,2,recipient,19,add,0.0049,null,63
64,2,recipient,20,add,0.0044,null,63
64,2,recipient,21,add,0.0089,null,63
64,2,recipient,22,add,0.0084,null,63
64,2,recipient,23,add,0.0048,null,63
64,2,recipient,24,add,0.0037,null,63
64,2,recipient,25,add,0.0047,null,63
64,2,recipient,26,add,0.0041,null,63
64,2,recipient,27,add,0.0039,null,63
64,2,recipient,28,add,0.0026,null,63
64,2,recipient,29,add,0.0034,null,63
64,2,recipient,30,add,0.0034,null,63
64,2,recipient,31,add,0.0046,null,63
64,2,recipient,32,add,0.0043,null,63
64,2,recipient,33,add,0.0041,null,63
64,2,recipient,34,add,0.0033,null,63
64,2,recipient,35,add,0.0035,null,63
64,2,recipient,36,add,0.0024,null,63
64,2,recipient,37,add,0.0179,null,63
64,2,recipient,38,add,0.0047,null,63
64,2,sender,39,add,0.0035,1,63
64,2,recipient,40,add,0.0036,null,63
64,2,recipient,41,add,0.0021,null,63
64,2,recipient,42,add,0.0037,null,63
64,2,recipient,43,add,0.0041,null,63
64,2,recipient,44,add,0.004,null,63
64,2,recipient,45,add,0.0043,null,63
64,2,recipient,46,add,0.0051,null,63
64,2,recipient,47,add,0.0046,null,63
64,2,recipient,48,add,0.0041,null,63
64,2,recipient,49,add,0.0028,null,63
64,2,recipient,50,add,0.0042,null,63
64,2,recipient,51,add,0.003,null,63
64,2,recipient,52,add,0.003,null,63
64,2,recipient,53,add,0.002,null,63
64,2,recipient,54,add,0.0171,null,63
64,2,recipient,55,add,0.0055,null,63
64,2,recipient,56,add,0.0038,null,63
64,2,recipient,57,add,0.009,null,63
64,2,recipient,58,add,0.0019,null,63
64,2,recipient,59,add,0.0042,null,63
64,2,recipient,60,add,0.0022,null,63
64,2,recipient,61,add,0.007,null,63
64,2,recipient,62,add,0.0042,null,63
64,2,recipient,63,add,1.1544,null,63
64,3,recipient,0,add,0.0033,null,63
64,3,recipient,1,add,0.004,null,63
64,3,recipient,2,add,0.0039,null,63
64,3,recipient,3,add,0.0023,null,63
64,3,recipient,4,add,0.0036,null,63
64,3,recipient,5,add,0.0038,null,63
64,3,recipient,6,add,0.004,null,63
64,3,recipient,7,add,0.0045,null,63
64,3,recipient,8,add,0.0042,null,63
64,3,recipient,9,add,0.0025,null,63
64,3,recipient,10,add,0.0053,null,63
64,3,recipient,11,add,0.0061,null,63
64,3,recipient,12,add,0.0029,null,63
64,3,recipient,13,add,0.0153,null,63
64,3,recipient,14,add,0.0024,null,63
64,3,recipient,15,add,0.0019,null,63
64,3,recipient,16,add,0.0036,null,63
64,3,recipient,17,add,0.0029,null,63
64,3,recipient,18,add,0.0033,null,63
64,3,recipient,19,add,0.004,null,63
64,3,recipient,20,add,0.0024,null,63
64,3,sender,21,add,0.0026,1,63
64,3,recipient,22,add,0.0038,null,63
64,3,recipient,23,add,0.005,null,63
64,3,recipient,24,add,0.0021,null,63
64,3,recipient,25,add,0.0019,null,63
64,3,recipient,26,add,0.0045,null,63
