groupSize,operationCnt,role,ID,operation,time(ms),encTimes,appendMsg
64,0,recipient,0,create,1.6549,null,null
64,0,recipient,1,create,1.7017,null,null
64,0,recipient,2,create,2.8941,null,null
64,0,recipient,3,create,1.7508,null,null
64,0,recipient,4,create,1.7822,null,null
64,0,recipient,5,create,1.7289,null,null
64,0,recipient,6,create,1.292,null,null
64,0,recipient,7,create,1.2815,null,null
64,0,recipient,8,create,1.6225,null,null
64,0,recipient,9,create,2.6154,null,null
64,0,recipient,10,create,1.6878,null,null
64,0,recipient,11,create,1.7349,null,null
64,0,recipient,12,create,1.2549,null,null
64,0,recipient,13,create,1.3021,null,null
64,0,recipient,14,create,1.7755,null,null
64,0,recipient,15,create,1.7197,null,null
64,0,recipient,16,create,1.7761,null,null
64,0,recipient,17,create,1.6663,null,null
64,0,recipient,18,create,1.651,null,null
64,0,recipient,19,create,1.2717,null,null
64,0,recipient,20,create,1.4135,null,null
64,0,recipient,21,create,1.7941,null,null
64,0,recipient,22,create,1.7263,null,null
64,0,recipient,23,create,1.7336,null,null
64,0,recipient,24,create,1.6469,null,null
64,0,recipient,25,create,1.6517,null,null
64,0,recipient,26,create,1.3253,null,null
64,0,recipient,27,create,1.2855,null,null
64,0,recipient,28,create,1.7006,null,null
64,0,recipient,29,create,1.2944,null,null
64,0,recipient,30,create,3.0095,null,null
64,0,recipient,31,create,3.0898,null,null
64,0,recipient,32,create,2.4016,null,null
64,0,recipient,33,create,2.4578,null,null
64,0,recipient,34,create,3.2832,null,null
64,0,recipient,35,create,2.4164,null,null
64,0,recipient,36,create,3.2407,null,null
64,0,recipient,37,create,3.2605,null,null
64,0,recipient,38,create,4.7392,null,null
64,0,recipient,39,create,3.586,null,null
64,0,recipient,40,create,4.3095,null,null
64,0,sender,41,create,231.465,62,null
64,0,recipient,42,create,6.8156,null,null
64,0,recipient,43,create,4.4296,null,null
64,0,recipient,44,create,3.9779,null,null
64,0,recipient,45,create,3.7971,null,null
64,0,recipient,46,create,1.8159,null,null
64,0,recipient,47,create,1.8528,null,null
64,0,recipient,48,create,2.7521,null,null
64,0,recipient,49,create,2.935,null,null
64,0,recipient,50,create,2.5345,null,null
64,0,recipient,51,create,2.518,null,null
64,0,recipient,52,create,2.0142,null,null
64,0,recipient,53,create,1.8427,null,null
64,0,recipient,54,create,2.4161,null,null
64,0,recipient,55,create,2.2644,null,null
64,0,recipient,56,create,2.4289,null,null
64,0,recipient,57,create,2.4889,null,null
64,0,recipient,58,create,2.4081,null,null
64,0,recipient,59,create,1.9351,null,null
64,0,recipient,60,create,1.8926,null,null
64,0,recipient,61,create,2.5458,null,null
64,0,recipient,62,create,1.6227,null,null
64,0,recipient,63,create,0.0,null,null
64,1,recipient,0,create,1.3541,null,null
64,1,recipient,1,create,1.2583,null,null
64,1,recipient,2,create,14.4221,null,null
64,1,recipient,3,create,1.1112,null,null
64,1,recipient,4,create,1.5571,null,null
64,1,recipient,5,create,1.3362,null,null
64,1,recipient,6,create,1.3488,null,null
64,1,recipient,7,create,1.1212,null,null
64,1,recipient,8,create,1.1345,null,null
64,1,recipient,9,create,2.1738,null,null
64,1,recipient,10,create,1.341,null,null
64,1,recipient,11,create,5.3423,null,null
64,1,recipient,12,create,1.6457,null,null
64,1,recipient,13,create,1.3192,null,null
64,1,recipient,14,create,2.4072,null,null
64,1,recipient,15,create,1.2315,null,null
64,1,recipient,16,create,2.306,null,null
64,1,recipient,17,create,1.315,null,null
64,1,recipient,18,create,1.3444,null,null
64,1,recipient,19,create,1.2782,null,null
64,1,recipient,20,create,1.2032,null,null
