groupSize,operationCnt,role,ID,operation,time(ms),encTimes,appendMsg
32,0,recipient,0,add,0.0131,null,31
32,0,recipient,1,add,0.0219,null,31
32,0,recipient,2,add,0.0143,null,31
32,0,recipient,3,add,0.0147,null,31
32,0,recipient,4,add,0.0167,null,31
32,0,recipient,5,add,0.0182,null,31
32,0,recipient,6,add,0.014,null,31
32,0,recipient,7,add,0.0179,null,31
32,0,recipient,8,add,0.0327,null,31
32,0,recipient,9,add,0.0135,null,31
32,0,recipient,10,add,0.0132,null,31
32,0,recipient,11,add,0.0203,null,31
32,0,recipient,12,add,0.0132,null,31
32,0,recipient,13,add,0.0222,null,31
32,0,recipient,14,add,0.0117,null,31
32,0,recipient,15,add,0.019,null,31
32,0,recipient,16,add,0.0186,null,31
32,0,recipient,17,add,0.0191,null,31
32,0,recipient,18,add,0.0127,null,31
32,0,recipient,19,add,0.0158,null,31
32,0,recipient,20,add,0.0217,null,31
32,0,recipient,21,add,0.0205,null,31
32,0,recipient,22,add,0.0128,null,31
32,0,recipient,23,add,0.0161,null,31
32,0,sender,24,add,0.0192,1,31
32,0,recipient,25,add,0.0159,null,31
32,0,recipient,26,add,0.0139,null,31
32,0,recipient,27,add,0.015,null,31
32,0,recipient,28,add,0.0146,null,31
32,0,recipient,29,add,0.0102,null,31
32,0,recipient,30,add,0.0173,null,31
32,0,recipient,31,add,0.7332,null,31
32,1,sender,0,add,0.0032,1,31
32,1,recipient,1,add,0.0042,null,31
32,1,recipient,2,add,0.0128,null,31
32,1,recipient,3,add,0.003,null,31
32,1,recipient,4,add,0.0113,null,31
32,1,recipient,5,add,0.0023,null,31
32,1,recipient,6,add,0.0036,null,31
32,1,recipient,7,add,0.0046,null,31
32,1,recipient,8,add,0.0025,null,31
32,1,recipient,9,add,0.003,null,31
32,1,recipient,10,add,0.0055,null,31
32,1,recipient,11,add,0.0161,null,31
32,1,recipient,12,add,0.0288,null,31
32,1,recipient,13,add,0.3292,null,31
32,1,recipient,14,add,0.0046,null,31
32,1,recipient,15,add,0.0064,null,31
32,1,recipient,16,add,0.446,null,31
32,1,recipient,17,add,0.0053,null,31
32,1,recipient,18,add,0.0043,null,31
32,1,recipient,19,add,0.0019,null,31
32,1,recipient,20,add,0.0022,null,31
32,1,recipient,21,add,0.0059,null,31
32,1,recipient,22,add,0.0206,null,31
32,1,recipient,23,add,2.3957,null,31
32,1,recipient,24,add,0.0038,null,31
32,1,recipient,25,add,0.0038,null,31
32,1,recipient,26,add,0.0031,null,31
32,1,recipient,27,add,0.0029,null,31
32,1,recipient,28,add,0.0037,null,31
32,1,recipient,29,add,0.0029,null,31
32,1,recipient,30,add,0.0015,null,31
32,1,recipient,31,add,0.7184,null,31
32,2,recipient,0,add,0.0023,null,31
32,2,recipient,1,add,0.0025,null,31
32,2,sender,2,add,0.0026,1,31
32,2,recipient,3,add,0.0019,null,31
32,2,recipient,4,add,0.0021,null,31
