groupSize,operationCnt,role,ID,operation,time(ms),encTimes,appendMsg
8,0,recipient,0,create,1.004599,null,null
8,0,recipient,1,create,0.7278,null,null
8,0,sender,2,create,4.738,6,null
8,0,recipient,3,create,2.1412,null,null
8,0,recipient,4,create,1.533,null,null
8,0,recipient,5,create,1.465001,null,null
8,0,recipient,6,create,1.5288,null,null
8,0,recipient,7,create,0.0,null,null
8,1,recipient,0,create,1.4378,null,null
8,1,recipient,1,create,1.835699,null,null
8,1,recipient,2,create,1.096701,null,null
8,1,recipient,3,create,0.7149,null,null
8,1,recipient,4,create,1.002301,null,null
8,1,recipient,5,create,0.992301,null,null
8,1,sender,6,create,4.6769,6,null
8,1,recipient,7,create,0.0,null,null
8,2,recipient,0,create,1.049299,null,null
8,2,recipient,1,create,1.0681,null,null
8,2,recipient,2,create,1.6369,null,null
8,2,recipient,3,create,2.083999,null,null
8,2,recipient,4,create,2.0952,null,null
8,2,sender,5,create,6.105099,6,null
8,2,recipient,6,create,1.218801,null,null
8,2,recipient,7,create,0.0,null,null
8,3,sender,0,create,5.452,6,null
8,3,recipient,1,create,2.4278,null,null
8,3,recipient,2,create,1.3336,null,null
8,3,recipient,3,create,1.2255,null,null
8,3,recipient,4,create,1.3082,null,null
8,3,recipient,5,create,0.797301,null,null
8,3,recipient,6,create,1.678999,null,null
8,3,recipient,7,create,0.0,null,null
8,4,sender,0,create,5.766599,6,null
8,4,recipient,1,create,2.061199,null,null
8,4,recipient,2,create,1.057901,null,null
8,4,recipient,3,create,1.093201,null,null
8,4,recipient,4,create,1.365799,null,null
8,4,recipient,5,create,1.0677,null,null
8,4,recipient,6,create,1.172801,null,null
8,4,recipient,7,create,0.0,null,null
8,5,recipient,0,create,1.065099,null,null
8,5,recipient,1,create,0.818399,null,null
8,5,sender,2,create,5.6452,6,null
8,5,recipient,3,create,2.0431,null,null
8,5,recipient,4,create,1.8954,null,null
8,5,recipient,5,create,1.799899,null,null
8,5,recipient,6,create,1.051001,null,null
8,5,recipient,7,create,0.0,null,null
8,6,recipient,0,create,2.053601,null,null
8,6,sender,1,create,5.786599,6,null
8,6,recipient,2,create,1.1196,null,null
8,6,recipient,3,create,1.078799,null,null
8,6,recipient,4,create,1.0732,null,null
8,6,recipient,5,create,1.2179,null,null
8,6,recipient,6,create,2.823901,null,null
8,6,recipient,7,create,0.0,null,null
8,7,recipient,0,create,1.0577,null,null
8,7,recipient,1,create,1.044201,null,null
8,7,sender,2,create,3.6861,6,null
8,7,recipient,3,create,2.0675,null,null
8,7,recipient,4,create,1.8028,null,null
8,7,recipient,5,create,1.8054,null,null
8,7,recipient,6,create,1.330999,null,null
8,7,recipient,7,create,0.0,null,null
8,8,recipient,0,create,0.7754,null,null
8,8,recipient,1,create,0.770901,null,null
8,8,sender,2,create,5.6413,6,null
8,8,recipient,3,create,2.086699,null,null
