groupSize,operationCnt,role,ID,operation,time(ms),encTimes,appendMsg
64,0,recipient,0,add,0.5328,null,64
64,0,recipient,1,add,0.7843,null,64
64,0,recipient,2,add,0.5085,null,64
64,0,recipient,3,add,0.6493,null,64
64,0,recipient,4,add,0.6185,null,64
64,0,recipient,5,add,0.6913,null,64
64,0,recipient,6,add,0.5416,null,64
64,0,recipient,7,add,0.5365,null,64
64,0,recipient,8,add,0.622,null,64
64,0,recipient,9,add,0.6905,null,64
64,0,recipient,10,add,0.6548,null,64
64,0,recipient,11,add,0.6577,null,64
64,0,recipient,12,add,0.5495,null,64
64,0,recipient,13,add,0.5305,null,64
64,0,recipient,14,add,0.6111,null,64
64,0,recipient,15,add,0.6481,null,64
64,0,recipient,16,add,0.7395,null,64
64,0,recipient,17,add,0.6425,null,64
64,0,recipient,18,add,0.5615,null,64
64,0,recipient,19,add,0.5484,null,64
64,0,recipient,20,add,0.5405,null,64
64,0,recipient,21,add,0.6305,null,64
64,0,recipient,22,add,0.6568,null,64
64,0,recipient,23,add,0.6771,null,64
64,0,recipient,24,add,0.6098,null,64
64,0,recipient,25,add,0.6154,null,64
64,0,recipient,26,add,0.539,null,64
64,0,recipient,27,add,0.5415,null,64
64,0,recipient,28,add,0.8731,null,64
64,0,recipient,29,add,0.6317,null,64
64,0,recipient,30,add,0.6418,null,64
64,0,recipient,31,add,0.6667,null,64
64,0,recipient,32,add,0.539,null,64
64,0,recipient,33,add,0.5285,null,64
64,0,recipient,34,add,0.6445,null,64
64,0,recipient,35,add,0.6693,null,64
64,0,recipient,36,add,0.6235,null,64
64,0,recipient,37,add,0.6253,null,64
64,0,recipient,38,add,0.6431,null,64
64,0,recipient,39,add,0.5422,null,64
64,0,recipient,40,add,0.5458,null,64
64,0,recipient,41,add,0.6168,null,64
64,0,recipient,42,add,0.5985,null,64
64,0,recipient,43,add,0.64,null,64
64,0,recipient,44,add,0.6182,null,64
64,0,recipient,45,add,0.5686,null,64
64,0,recipient,46,add,1.1594,null,64
64,0,recipient,47,add,0.5368,null,64
64,0,sender,48,add,0.7223,1,64
64,0,recipient,49,add,0.6715,null,64
64,0,recipient,50,add,0.6385,null,64
64,0,recipient,51,add,0.6344,null,64
64,0,recipient,52,add,0.5298,null,64
64,0,recipient,53,add,0.5712,null,64
64,0,recipient,54,add,0.7244,null,64
64,0,recipient,55,add,0.6814,null,64
64,0,recipient,56,add,0.6593,null,64
64,0,recipient,57,add,0.6625,null,64
64,0,recipient,58,add,0.5735,null,64
64,0,recipient,59,add,0.5399,null,64
64,0,recipient,60,add,0.5388,null,64
64,0,recipient,61,add,0.6554,null,64
64,0,recipient,62,add,0.8633,null,64
64,0,recipient,63,add,0.632,null,64
64,0,recipient,64,add,2.1,null,64
64,1,recipient,0,add,0.5568,null,64
64,1,recipient,1,add,0.5872,null,64
64,1,recipient,2,add,0.5577,null,64
64,1,recipient,3,add,0.6368,null,64
64,1,recipient,4,add,0.6484,null,64
64,1,recipient,5,add,0.6599,null,64
64,1,recipient,6,add,0.704,null,64
64,1,recipient,7,add,0.6747,null,64
64,1,recipient,8,add,0.5641,null,64
64,1,recipient,9,add,0.6284,null,64
64,1,recipient,10,add,0.8274,null,64
64,1,recipient,11,add,0.6244,null,64
64,1,recipient,12,add,0.6414,null,64
64,1,recipient,13,add,0.5645,null,64
64,1,recipient,14,add,0.6203,null,64
64,1,recipient,15,add,0.5527,null,64
64,1,recipient,16,add,0.706,null,64
64,1,recipient,17,add,0.6648,null,64
64,1,recipient,18,add,0.6597,null,64
64,1,recipient,19,add,0.7584,null,64
64,1,recipient,20,add,0.654,null,64
64,1,recipient,21,add,0.5949,null,64
64,1,recipient,22,add,0.5796,null,64
64,1,recipient,23,add,0.7233,null,64
64,1,recipient,24,add,0.5653,null,64
64,1,recipient,25,add,0.8337,null,64
64,1,recipient,26,add,0.6681,null,64
64,1,recipient,27,add,0.5663,null,64
64,1,recipient,28,add,0.5527,null,64
64,1,recipient,29,add,0.687,null,64
64,1,recipient,30,add,0.5529,null,64
64,1,recipient,31,add,0.644,null,64
64,1,recipient,32,add,0.7417,null,64
64,1,recipient,33,add,0.7331,null,64
64,1,recipient,34,add,0.5464,null,64
64,1,recipient,35,add,0.5575,null,64
64,1,recipient,36,add,0.6328,null,64
64,1,recipient,37,add,0.557,null,64
64,1,recipient,38,add,0.6442,null,64
64,1,recipient,39,add,0.8414,null,64
64,1,recipient,40,add,0.6083,null,64
64,1,recipient,41,add,0.5449,null,64
64,1,recipient,42,add,0.5612,null,64
64,1,recipient,43,add,0.6497,null,64
64,1,recipient,44,add,0.7737,null,64
64,1,recipient,45,add,0.6243,null,64
64,1,recipient,46,add,0.6452,null,64
64,1,recipient,47,add,0.5716,null,64
64,1,recipient,48,add,0.5445,null,64
64,1,recipient,49,add,0.6221,null,64
64,1,recipient,50,add,0.7011,null,64
64,1,sender,51,add,0.6547,1,64
64,1,recipient,52,add,0.6553,null,64
64,1,recipient,53,add,0.676,null,64
64,1,recipient,54,add,0.5431,null,64
64,1,recipient,55,add,0.5518,null,64
64,1,recipient,56,add,0.6841,null,64
64,1,recipient,57,add,0.6897,null,64
64,1,recipient,58,add,0.7107,null,64
64,1,recipient,59,add,0.8107,null,64
64,1,recipient,60,add,0.6557,null,64
64,1,recipient,61,add,0.6076,null,64
64,1,recipient,62,add,0.5718,null,64
64,1,recipient,63,add,0.6307,null,64
64,1,recipient,64,add,1.8986,null,64
64,2,recipient,0,add,0.8554,null,64
64,2,recipient,1,add,1.0862,null,64
64,2,recipient,2,add,0.6621,null,64
64,2,recipient,3,add,0.6494,null,64
64,2,recipient,4,add,0.7989,null,64
64,2,recipient,5,add,0.9719,null,64
64,2,recipient,6,add,0.8431,null,64
64,2,recipient,7,add,6.5421,null,64
64,2,recipient,8,add,0.8203,null,64
64,2,recipient,9,add,0.6216,null,64
64,2,recipient,10,add,0.6098,null,64
64,2,recipient,11,add,0.9018,null,64
64,2,recipient,12,add,0.6313,null,64
64,2,recipient,13,add,0.8834,null,64
64,2,recipient,14,add,0.8364,null,64
64,2,recipient,15,add,0.8272,null,64
64,2,recipient,16,add,0.598,null,64
64,2,recipient,17,add,0.6328,null,64
64,2,recipient,18,add,0.8276,null,64
64,2,recipient,19,add,0.7958,null,64
64,2,recipient,20,add,0.8249,null,64
64,2,recipient,21,add,0.6245,null,64
64,2,recipient,22,add,0.7651,null,64
64,2,recipient,23,add,0.6119,null,64
64,2,recipient,24,add,0.8436,null,64
64,2,recipient,25,add,0.8434,null,64
64,2,recipient,26,add,1.0191,null,64
64,2,recipient,27,add,0.8856,null,64
64,2,recipient,28,add,0.8192,null,64
64,2,recipient,29,add,0.606,null,64
64,2,recipient,30,add,0.6167,null,64
64,2,sender,31,add,0.831,1,64
64,2,recipient,32,add,0.8322,null,64
64,2,recipient,33,add,0.8467,null,64
64,2,recipient,34,add,0.8534,null,64
64,2,recipient,35,add,0.8277,null,64
64,2,recipient,36,add,0.6299,null,64
64,2,recipient,37,add,0.6164,null,64
64,2,recipient,38,add,1.064,null,64
64,2,recipient,39,add,0.883,null,64
64,2,recipient,40,add,0.805,null,64
64,2,recipient,41,add,0.7995,null,64
64,2,recipient,42,add,0.609,null,64
64,2,recipient,43,add,0.6084,null,64
64,2,recipient,44,add,0.9214,null,64
64,2,recipient,45,add,0.8465,null,64
64,2,recipient,46,add,0.8606,null,64
64,2,recipient,47,add,0.8122,null,64
64,2,recipient,48,add,0.8144,null,64
64,2,recipient,49,add,0.6075,null,64
64,2,recipient,50,add,0.6159,null,64
64,2,recipient,51,add,0.8173,null,64
64,2,recipient,52,add,0.8025,null,64
64,2,recipient,53,add,0.9671,null,64
64,2,recipient,54,add,0.6169,null,64
64,2,recipient,55,add,0.8449,null,64
64,2,recipient,56,add,0.6258,null,64
64,2,recipient,57,add,0.6426,null,64
64,2,recipient,58,add,0.8433,null,64
64,2,recipient,59,add,0.8294,null,64
64,2,recipient,60,add,0.8356,null,64
