groupSize,operationCnt,role,ID,operation,time(ms),encTimes,appendMsg
8,0,recipient,0,add,0.0053,null,7
8,0,recipient,1,add,0.0043,null,7
8,0,sender,2,add,0.161901,1,7
8,0,recipient,3,add,0.0038,null,7
8,0,recipient,4,add,0.004501,null,7
8,0,recipient,5,add,0.004901,null,7
8,0,recipient,6,add,0.004201,null,7
8,0,recipient,7,add,1.1345,null,7
8,1,recipient,0,add,0.0042,null,7
8,1,recipient,1,add,0.0054,null,7
8,1,recipient,2,add,0.006201,null,7
8,1,recipient,3,add,0.005301,null,7
8,1,recipient,4,add,0.0036,null,7
8,1,recipient,5,add,0.0042,null,7
8,1,sender,6,add,0.1831,1,7
8,1,recipient,7,add,1.0976,null,7
8,2,recipient,0,add,0.0052,null,7
8,2,recipient,1,add,0.004601,null,7
8,2,recipient,2,add,0.0047,null,7
8,2,recipient,3,add,0.0069,null,7
8,2,recipient,4,add,0.0053,null,7
8,2,sender,5,add,0.0064,1,7
8,2,recipient,6,add,0.0042,null,7
8,2,recipient,7,add,0.8426,null,7
8,3,sender,0,add,0.1825,1,7
8,3,recipient,1,add,0.006,null,7
8,3,recipient,2,add,0.004199,null,7
8,3,recipient,3,add,0.0052,null,7
8,3,recipient,4,add,0.003199,null,7
8,3,recipient,5,add,0.004,null,7
8,3,recipient,6,add,0.0035,null,7
8,3,recipient,7,add,1.067601,null,7
8,4,sender,0,add,0.2655,1,7
8,4,recipient,1,add,0.005001,null,7
8,4,recipient,2,add,0.0028,null,7
8,4,recipient,3,add,0.0038,null,7
8,4,recipient,4,add,0.004999,null,7
8,4,recipient,5,add,0.0044,null,7
8,4,recipient,6,add,0.004299,null,7
8,4,recipient,7,add,1.2594,null,7
8,5,recipient,0,add,0.006899,null,7
8,5,recipient,1,add,0.004099,null,7
8,5,sender,2,add,0.0061,1,7
8,5,recipient,3,add,0.004699,null,7
8,5,recipient,4,add,0.0056,null,7
8,5,recipient,5,add,0.005,null,7
8,5,recipient,6,add,0.0052,null,7
8,5,recipient,7,add,1.302601,null,7
8,6,recipient,0,add,0.0048,null,7
8,6,sender,1,add,0.006099,1,7
8,6,recipient,2,add,0.006801,null,7
8,6,recipient,3,add,0.006099,null,7
8,6,recipient,4,add,0.0039,null,7
8,6,recipient,5,add,0.0057,null,7
8,6,recipient,6,add,0.004299,null,7
8,6,recipient,7,add,1.095699,null,7
8,7,recipient,0,add,0.0062,null,7
8,7,recipient,1,add,0.006599,null,7
8,7,sender,2,add,0.006501,1,7
8,7,recipient,3,add,0.0037,null,7
8,7,recipient,4,add,0.0035,null,7
8,7,recipient,5,add,0.0048,null,7
8,7,recipient,6,add,0.004601,null,7
8,7,recipient,7,add,1.115,null,7
8,8,recipient,0,add,0.005301,null,7
8,8,recipient,1,add,0.0069,null,7
8,8,sender,2,add,0.004901,1,7
8,8,recipient,3,add,0.004999,null,7
8,8,recipient,4,add,0.005499,null,7
8,8,recipient,5,add,0.005599,null,7
8,8,recipient,6,add,0.0045,null,7
8,8,recipient,7,add,1.2702,null,7
8,9,sender,0,add,0.0059,1,7
8,9,recipient,1,add,0.0068,null,7
8,9,recipient,2,add,0.005199,null,7
8,9,recipient,3,add,0.0052,null,7
8,9,recipient,4,add,0.0054,null,7
8,9,recipient,5,add,0.0044,null,7
8,9,recipient,6,add,0.004499,null,7
8,9,recipient,7,add,1.0558,null,7
8,10,recipient,0,add,0.005701,null,7
8,10,recipient,1,add,0.006601,null,7
8,10,recipient,2,add,0.3452,null,7
8,10,sender,3,add,0.0028,1,7
8,10,recipient,4,add,0.0018,null,7
8,10,recipient,5,add,0.003,null,7
8,10,recipient,6,add,0.024,null,7
8,10,recipient,7,add,0.8599,null,7
8,11,recipient,0,add,0.0029,null,7
8,11,recipient,1,add,0.003,null,7
8,11,sender,2,add,0.003301,1,7
8,11,recipient,3,add,0.0024,null,7
8,11,recipient,4,add,0.002701,null,7
8,11,recipient,5,add,0.002701,null,7
8,11,recipient,6,add,0.0032,null,7
8,11,recipient,7,add,1.1481,null,7
8,12,recipient,0,add,0.002801,null,7
8,12,recipient,1,add,0.0032,null,7
8,12,recipient,2,add,0.003399,null,7
8,12,sender,3,add,0.0024,1,7
8,12,recipient,4,add,0.002699,null,7
8,12,recipient,5,add,0.0023,null,7
8,12,recipient,6,add,0.0024,null,7
8,12,recipient,7,add,1.265701,null,7
8,13,recipient,0,add,0.003,null,7
8,13,recipient,1,add,0.003601,null,7
8,13,recipient,2,add,0.003601,null,7
8,13,recipient,3,add,0.0028,null,7
8,13,sender,4,add,0.0019,1,7
8,13,recipient,5,add,0.0029,null,7
8,13,recipient,6,add,0.0025,null,7
8,13,recipient,7,add,1.2386,null,7
8,14,recipient,0,add,0.0037,null,7
8,14,recipient,1,add,0.002901,null,7
8,14,recipient,2,add,0.0026,null,7
8,14,recipient,3,add,0.0022,null,7
8,14,recipient,4,add,0.0029,null,7
8,14,recipient,5,add,0.0026,null,7
8,14,sender,6,add,0.002699,1,7
8,14,recipient,7,add,1.249899,null,7
8,15,recipient,0,add,0.0031,null,7
8,15,recipient,1,add,0.0028,null,7
8,15,recipient,2,add,0.0018,null,7
8,15,recipient,3,add,0.0022,null,7
8,15,recipient,4,add,0.0026,null,7
8,15,sender,5,add,0.0024,1,7
8,15,recipient,6,add,0.002601,null,7
8,15,recipient,7,add,1.3183,null,7
8,16,recipient,0,add,0.004101,null,7
8,16,recipient,1,add,0.002699,null,7
8,16,recipient,2,add,0.0018,null,7
8,16,sender,3,add,0.002799,1,7
8,16,recipient,4,add,0.002801,null,7
8,16,recipient,5,add,0.0019,null,7
8,16,recipient,6,add,0.001,null,7
8,16,recipient,7,add,1.1977,null,7
8,17,recipient,0,add,0.0037,null,7
8,17,recipient,1,add,0.002599,null,7
8,17,sender,2,add,0.003501,1,7
8,17,recipient,3,add,0.003,null,7
8,17,recipient,4,add,0.0019,null,7
8,17,recipient,5,add,0.0024,null,7
8,17,recipient,6,add,0.0027,null,7
8,17,recipient,7,add,1.0997,null,7
8,18,recipient,0,add,0.0022,null,7
8,18,recipient,1,add,0.002299,null,7
8,18,recipient,2,add,0.002801,null,7
8,18,sender,3,add,0.003601,1,7
8,18,recipient,4,add,0.0026,null,7
8,18,recipient,5,add,0.002301,null,7
8,18,recipient,6,add,0.0035,null,7
8,18,recipient,7,add,0.8153,null,7
