groupSize,operationCnt,role,ID,operation,time(ms),encTimes,appendMsg
8,0,recipient,0,add,0.6201,null,8
8,0,recipient,1,add,0.6046,null,8
8,0,recipient,2,add,0.5478,null,8
8,0,recipient,3,add,0.624,null,8
8,0,recipient,4,add,2.4591,null,8
8,0,sender,5,add,0.5572,1,8
8,0,recipient,6,add,0.6115,null,8
8,0,recipient,7,add,0.5433,null,8
8,0,recipient,8,add,1.8896,null,8
8,1,recipient,0,add,0.6382,null,8
8,1,recipient,1,add,0.6892,null,8
8,1,recipient,2,add,1.0127,null,8
8,1,recipient,3,add,0.6551,null,8
8,1,recipient,4,add,0.5496,null,8
8,1,recipient,5,add,0.5424,null,8
8,1,sender,6,add,0.7466,1,8
8,1,recipient,7,add,0.6575,null,8
8,1,recipient,8,add,1.8147,null,8
8,2,recipient,0,add,0.6532,null,8
8,2,recipient,1,add,0.5475,null,8
8,2,recipient,2,add,0.6382,null,8
8,2,recipient,3,add,0.5497,null,8
8,2,recipient,4,add,0.6384,null,8
8,2,sender,5,add,0.65,1,8
8,2,recipient,6,add,0.6362,null,8
8,2,recipient,7,add,0.6415,null,8
8,2,recipient,8,add,1.6291,null,8
8,3,recipient,0,add,0.3896,null,8
8,3,recipient,1,add,0.9971,null,8
8,3,recipient,2,add,0.5469,null,8
8,3,recipient,3,add,0.5376,null,8
8,3,recipient,4,add,0.5161,null,8
8,3,recipient,5,add,0.5263,null,8
8,3,sender,6,add,0.7883,1,8
8,3,recipient,7,add,0.6677,null,8
8,3,recipient,8,add,1.8526,null,8
8,4,recipient,0,add,0.6702,null,8
8,4,recipient,1,add,0.6987,null,8
8,4,recipient,2,add,0.6346,null,8
8,4,recipient,3,add,0.6805,null,8
8,4,recipient,4,add,0.6351,null,8
8,4,sender,5,add,0.8254,1,8
8,4,recipient,6,add,0.5726,null,8
8,4,recipient,7,add,0.7962,null,8
8,4,recipient,8,add,1.5463,null,8
8,5,recipient,0,add,0.5538,null,8
8,5,recipient,1,add,0.5414,null,8
8,5,recipient,2,add,0.6479,null,8
8,5,recipient,3,add,0.6336,null,8
8,5,recipient,4,add,0.5383,null,8
8,5,recipient,5,add,0.6704,null,8
