groupSize,operationCnt,role,ID,operation,time(ms),encTimes,appendMsg
128,0,recipient,0,create,1.480901,null,null
128,0,recipient,1,create,1.7411,null,null
128,0,recipient,2,create,1.4671,null,null
128,0,recipient,3,create,1.503299,null,null
128,0,recipient,4,create,1.4668,null,null
128,0,recipient,5,create,1.6428,null,null
128,0,recipient,6,create,1.489799,null,null
128,0,recipient,7,create,1.613601,null,null
128,0,recipient,8,create,1.556601,null,null
128,0,recipient,9,create,1.576199,null,null
128,0,recipient,10,create,1.4543,null,null
128,0,recipient,11,create,1.479799,null,null
128,0,recipient,12,create,1.6196,null,null
128,0,recipient,13,create,1.5712,null,null
128,0,recipient,14,create,1.773501,null,null
128,0,recipient,15,create,1.5185,null,null
128,0,recipient,16,create,1.5973,null,null
128,0,recipient,17,create,1.4714,null,null
128,0,recipient,18,create,1.4527,null,null
128,0,recipient,19,create,1.624801,null,null
128,0,recipient,20,create,1.4912,null,null
128,0,recipient,21,create,1.6949,null,null
128,0,recipient,22,create,1.583701,null,null
128,0,recipient,23,create,1.6968,null,null
128,0,recipient,24,create,1.4216,null,null
128,0,recipient,25,create,1.610601,null,null
128,0,recipient,26,create,1.5604,null,null
128,0,recipient,27,create,1.646101,null,null
128,0,recipient,28,create,1.615499,null,null
128,0,recipient,29,create,1.5693,null,null
128,0,recipient,30,create,1.428901,null,null
128,0,recipient,31,create,1.408401,null,null
128,0,recipient,32,create,2.094201,null,null
128,0,recipient,33,create,2.2726,null,null
128,0,recipient,34,create,2.1333,null,null
128,0,recipient,35,create,1.906799,null,null
128,0,recipient,36,create,2.3034,null,null
128,0,recipient,37,create,1.839299,null,null
128,0,recipient,38,create,2.322501,null,null
128,0,recipient,39,create,2.3758,null,null
128,0,recipient,40,create,2.0933,null,null
128,0,recipient,41,create,2.0491,null,null
128,0,recipient,42,create,2.014499,null,null
128,0,recipient,43,create,1.935201,null,null
128,0,recipient,44,create,1.841,null,null
128,0,recipient,45,create,2.026701,null,null
128,0,recipient,46,create,2.0271,null,null
128,0,recipient,47,create,2.3967,null,null
128,0,recipient,48,create,2.705301,null,null
128,0,recipient,49,create,3.1635,null,null
128,0,recipient,50,create,3.321999,null,null
128,0,recipient,51,create,2.791499,null,null
128,0,recipient,52,create,4.701901,null,null
128,0,sender,53,create,57.5443,127,null
128,0,recipient,54,create,3.8341,null,null
128,0,recipient,55,create,3.169901,null,null
128,0,recipient,56,create,2.6156,null,null
128,0,recipient,57,create,2.5107,null,null
128,0,recipient,58,create,2.280299,null,null
128,0,recipient,59,create,2.2916,null,null
128,0,recipient,60,create,2.4826,null,null
128,0,recipient,61,create,2.509301,null,null
128,0,recipient,62,create,2.266299,null,null
128,0,recipient,63,create,2.5514,null,null
128,0,recipient,64,create,1.0502,null,null
128,0,recipient,65,create,0.986199,null,null
128,0,recipient,66,create,1.123099,null,null
128,0,recipient,67,create,1.0244,null,null
128,0,recipient,68,create,1.4445,null,null
128,0,recipient,69,create,1.2005,null,null
