groupSize,operationCnt,role,ID,operation,time(ms),encTimes,appendMsg
64,0,recipient,0,create,1.8806,null,null
64,0,recipient,1,create,24.7634,null,null
64,0,recipient,2,create,2.101301,null,null
64,0,recipient,3,create,1.9831,null,null
64,0,recipient,4,create,2.009301,null,null
64,0,recipient,5,create,2.2797,null,null
64,0,recipient,6,create,2.026401,null,null
64,0,recipient,7,create,2.0851,null,null
64,0,recipient,8,create,2.7821,null,null
64,0,sender,9,create,38.8655,63,null
64,0,recipient,10,create,3.1351,null,null
64,0,recipient,11,create,2.839199,null,null
64,0,recipient,12,create,2.302,null,null
64,0,recipient,13,create,2.062401,null,null
64,0,recipient,14,create,2.7303,null,null
64,0,recipient,15,create,2.7727,null,null
64,0,recipient,16,create,1.715499,null,null
64,0,recipient,17,create,1.6282,null,null
64,0,recipient,18,create,2.0726,null,null
64,0,recipient,19,create,1.414999,null,null
64,0,recipient,20,create,1.6697,null,null
64,0,recipient,21,create,1.572801,null,null
64,0,recipient,22,create,1.5973,null,null
64,0,recipient,23,create,2.516399,null,null
64,0,recipient,24,create,1.469499,null,null
64,0,recipient,25,create,1.4816,null,null
64,0,recipient,26,create,1.6546,null,null
64,0,recipient,27,create,1.7937,null,null
64,0,recipient,28,create,1.6598,null,null
64,0,recipient,29,create,1.748701,null,null
64,0,recipient,30,create,2.009499,null,null
64,0,recipient,31,create,4.687999,null,null
64,0,recipient,32,create,1.0116,null,null
64,0,recipient,33,create,1.07,null,null
64,0,recipient,34,create,1.228999,null,null
64,0,recipient,35,create,1.316299,null,null
64,0,recipient,36,create,1.064299,null,null
64,0,recipient,37,create,1.0136,null,null
64,0,recipient,38,create,1.243901,null,null
64,0,recipient,39,create,0.9923,null,null
64,0,recipient,40,create,1.3481,null,null
64,0,recipient,41,create,1.1572,null,null
64,0,recipient,42,create,1.0571,null,null
64,0,recipient,43,create,1.349,null,null
64,0,recipient,44,create,0.9907,null,null
64,0,recipient,45,create,1.072299,null,null
64,0,recipient,46,create,1.0604,null,null
64,0,recipient,47,create,1.121399,null,null
64,0,recipient,48,create,1.159701,null,null
64,0,recipient,49,create,1.0873,null,null
64,0,recipient,50,create,2.0834,null,null
64,0,recipient,51,create,0.955501,null,null
64,0,recipient,52,create,0.996,null,null
64,0,recipient,53,create,1.0591,null,null
64,0,recipient,54,create,1.0913,null,null
64,0,recipient,55,create,0.960401,null,null
64,0,recipient,56,create,1.053299,null,null
64,0,recipient,57,create,1.1584,null,null
64,0,recipient,58,create,1.0091,null,null
64,0,recipient,59,create,1.0119,null,null
64,0,recipient,60,create,1.064099,null,null
64,0,recipient,61,create,1.595501,null,null
64,0,recipient,62,create,1.2923,null,null
64,0,recipient,63,create,0.9701,null,null
64,1,recipient,0,create,0.0,null,null
64,1,recipient,1,create,0.0,null,null
64,1,recipient,2,create,0.0,null,null
64,1,recipient,3,create,1.232301,null,null
64,1,recipient,4,create,0.0,null,null
64,1,recipient,5,create,1.430799,null,null
64,1,recipient,6,create,0.0,null,null
64,1,recipient,7,create,0.0,null,null
64,1,recipient,8,create,0.0,null,null
64,1,recipient,9,create,0.0,null,null
64,1,recipient,10,create,0.0,null,null
64,1,recipient,11,create,0.0,null,null
64,1,recipient,12,create,0.0,null,null
64,1,recipient,13,create,0.0,null,null
64,1,recipient,14,create,0.0,null,null
64,1,recipient,15,create,0.0,null,null
64,1,recipient,16,create,0.0,null,null
64,1,recipient,17,create,0.0,null,null
64,1,recipient,18,create,0.0,null,null
64,1,recipient,19,create,0.0,null,null
64,1,recipient,20,create,0.0,null,null
64,1,recipient,21,create,0.0,null,null
64,1,recipient,22,create,0.0,null,null
64,1,recipient,23,create,0.0,null,null
64,1,recipient,24,create,0.0,null,null
64,1,recipient,25,create,0.0,null,null
64,1,recipient,26,create,0.0,null,null
64,1,recipient,27,create,0.0,null,null
64,1,recipient,28,create,0.0,null,null
64,1,recipient,29,create,0.0,null,null
64,1,recipient,30,create,0.0,null,null
64,1,recipient,31,create,0.0,null,null
64,1,recipient,32,create,0.0,null,null
64,1,recipient,33,create,0.0,null,null
64,1,recipient,34,create,1.5536,null,null
64,1,recipient,35,create,0.0,null,null
64,1,recipient,36,create,0.0,null,null
