groupSize,operationCnt,role,ID,operation,time(ms),encTimes,appendMsg
16,0,recipient,0,create,1.505699,null,null
16,0,recipient,1,create,1.624899,null,null
16,0,recipient,2,create,1.6669,null,null
16,0,recipient,3,create,1.5263,null,null
16,0,recipient,4,create,2.430599,null,null
16,0,sender,5,create,23.5227,15,null
16,0,recipient,6,create,2.2606,null,null
16,0,recipient,7,create,2.3916,null,null
16,0,recipient,8,create,1.1394,null,null
16,0,recipient,9,create,1.1018,null,null
16,0,recipient,10,create,1.1326,null,null
16,0,recipient,11,create,1.0624,null,null
16,0,recipient,12,create,1.0609,null,null
16,0,recipient,13,create,1.094399,null,null
16,0,recipient,14,create,1.149999,null,null
16,0,recipient,15,create,1.0992,null,null
16,1,recipient,0,create,1.209199,null,null
16,1,recipient,1,create,0.9588,null,null
16,1,recipient,2,create,1.0522,null,null
16,1,recipient,3,create,1.1386,null,null
16,1,recipient,4,create,1.116001,null,null
16,1,recipient,5,create,1.256,null,null
16,1,recipient,6,create,1.5499,null,null
16,1,recipient,7,create,1.0426,null,null
16,1,recipient,8,create,1.478001,null,null
16,1,recipient,9,create,1.5003,null,null
16,1,recipient,10,create,1.694,null,null
16,1,recipient,11,create,1.6445,null,null
16,1,recipient,12,create,2.2481,null,null
16,1,recipient,13,create,2.1571,null,null
16,1,recipient,14,create,2.380299,null,null
16,1,sender,15,create,5.832899,15,null
16,2,recipient,0,create,2.221901,null,null
16,2,recipient,1,create,2.2648,null,null
16,2,sender,2,create,6.1035,15,null
16,2,recipient,3,create,2.807699,null,null
16,2,recipient,4,create,1.807701,null,null
16,2,recipient,5,create,1.490699,null,null
16,2,recipient,6,create,1.4828,null,null
16,2,recipient,7,create,1.7671,null,null
16,2,recipient,8,create,1.059399,null,null
16,2,recipient,9,create,1.158301,null,null
16,2,recipient,10,create,1.257901,null,null
16,2,recipient,11,create,1.164,null,null
16,2,recipient,12,create,1.301701,null,null
16,2,recipient,13,create,1.021599,null,null
16,2,recipient,14,create,1.158301,null,null
16,2,recipient,15,create,1.129,null,null
16,3,recipient,0,create,1.612,null,null
16,3,recipient,1,create,1.470199,null,null
16,3,recipient,2,create,1.4854,null,null
16,3,recipient,3,create,1.688701,null,null
16,3,recipient,4,create,2.174701,null,null
16,3,recipient,5,create,2.335801,null,null
16,3,recipient,6,create,2.6893,null,null
16,3,sender,7,create,6.1059,15,null
16,3,recipient,8,create,1.1345,null,null
16,3,recipient,9,create,1.0015,null,null
16,3,recipient,10,create,0.990201,null,null
16,3,recipient,11,create,1.138,null,null
16,3,recipient,12,create,1.1511,null,null
16,3,recipient,13,create,1.109899,null,null
16,3,recipient,14,create,1.1066,null,null
16,3,recipient,15,create,1.115999,null,null
16,4,recipient,0,create,1.5457,null,null
16,4,recipient,1,create,1.8632,null,null
16,4,recipient,2,create,1.566899,null,null
16,4,recipient,3,create,1.659399,null,null
16,4,sender,4,create,5.7854,15,null
16,4,recipient,5,create,2.4014,null,null
16,4,recipient,6,create,2.332,null,null
16,4,recipient,7,create,2.024001,null,null
16,4,recipient,8,create,1.265101,null,null
16,4,recipient,9,create,1.1746,null,null
16,4,recipient,10,create,1.1796,null,null
16,4,recipient,11,create,1.2041,null,null
16,4,recipient,12,create,1.1519,null,null
16,4,recipient,13,create,1.0082,null,null
16,4,recipient,14,create,1.0429,null,null
